Store_Dept_Date,Weekly_Sales
41_93_2012-12-21,38791.34900000002
41_94_2012-12-21,45924.08849999998
41_95_2012-12-21,91929.6396
41_96_2012-12-21,2612.5692
41_97_2012-12-21,23179.45089999999
41_98_2012-12-21,12045.353900000006
41_99_2012-12-21,1273.6861999999999
41_1_2012-12-28,21412.307100000005
41_2_2012-12-28,54380.32889999996
41_3_2012-12-28,12320.652299999992
41_4_2012-12-28,32219.021499999977
41_5_2012-12-28,77675.28580000001
41_6_2012-12-28,13351.958800000006
41_7_2012-12-28,43297.240700000024
41_8_2012-12-28,36398.28290000002
41_9_2012-12-28,28250.3944
41_10_2012-12-28,17491.031799999997
41_11_2012-12-28,17325.650799999996
41_12_2012-12-28,2747.7688999999996
41_13_2012-12-28,31021.037800000006
41_14_2012-12-28,47071.47369999998
41_16_2012-12-28,3885.5081000000005
41_17_2012-12-28,13412.834800000002
41_18_2012-12-28,20642.070299999985
41_19_2012-12-28,1917.6695000000007
41_20_2012-12-28,5325.337699999999
41_21_2012-12-28,8088.755800000003
41_22_2012-12-28,18229.79
41_23_2012-12-28,17571.170800000007
41_24_2012-12-28,10158.336799999997
41_25_2012-12-28,11765.734299999993
41_26_2012-12-28,12428.513199999998
41_27_2012-12-28,1644.6113
41_28_2012-12-28,741.3118000000005
41_29_2012-12-28,6555.454999999998
41_30_2012-12-28,2333.009
41_31_2012-12-28,2396.3704000000016
41_32_2012-12-28,8862.22389999999
41_33_2012-12-28,4508.912300000002
41_34_2012-12-28,13178.349299999993
41_35_2012-12-28,2318.3576000000016
41_36_2012-12-28,2170.4864000000016
41_38_2012-12-28,53644.42330000001
41_40_2012-12-28,58572.45110000002
41_41_2012-12-28,3942.8986000000027
41_42_2012-12-28,4606.765999999997
41_44_2012-12-28,7096.316199999998
41_45_2012-12-28,33.053000000000004
41_46_2012-12-28,37366.91470000001
41_47_2012-12-28,83.48100000000001
41_48_2012-12-28,3280.1828000000005
41_49_2012-12-28,7725.8876
41_52_2012-12-28,3312.775700000001
41_54_2012-12-28,56.19640000000007
41_55_2012-12-28,49071.63459999996
41_56_2012-12-28,1343.6863999999994
41_58_2012-12-28,5786.414699999999
41_59_2012-12-28,2862.2132000000006
41_60_2012-12-28,397.8480000000003
41_67_2012-12-28,11500.4098
41_71_2012-12-28,5816.473500000001
41_72_2012-12-28,96818.18409999998
41_74_2012-12-28,22652.062900000023
41_79_2012-12-28,20802.166
41_80_2012-12-28,15822.820600000001
41_81_2012-12-28,14470.983899999992
41_82_2012-12-28,38660.24100000001
41_83_2012-12-28,4132.487699999999
41_85_2012-12-28,4712.074099999998
41_87_2012-12-28,13835.645000000008
41_90_2012-12-28,79463.99210000003
41_91_2012-12-28,53363.09399999997
41_92_2012-12-28,99786.5773
41_93_2012-12-28,35787.38169999999
41_94_2012-12-28,47962.31589999998
41_95_2012-12-28,84683.97920000002
41_96_2012-12-28,2477.3387999999995
41_97_2012-12-28,21140.297900000005
41_98_2012-12-28,11995.58050000001
41_99_2012-12-28,1458.7001
41_1_2013-01-04,15842.640199999996
41_2_2013-01-04,46451.74619999996
41_3_2013-01-04,18087.6052
41_4_2013-01-04,31369.98680000002
41_5_2013-01-04,22496.40359999999
41_6_2013-01-04,2843.2471
41_7_2013-01-04,14234.93889999999
41_8_2013-01-04,34758.760600000016
41_9_2013-01-04,15199.426099999993
41_10_2013-01-04,14520.578200000004
41_11_2013-01-04,16087.609100000012
41_12_2013-01-04,2967.2299999999996
41_13_2013-01-04,34359.50330000004
41_14_2013-01-04,14026.763299999991
41_16_2013-01-04,2882.839000000001
41_17_2013-01-04,11226.046299999998
41_18_2013-01-04,6299.3796999999995
41_19_2013-01-04,1022.5309999999996
41_20_2013-01-04,4732.580300000006
41_21_2013-01-04,4094.032500000001
41_22_2013-01-04,10060.381699999996
41_23_2013-01-04,14702.004699999998
41_24_2013-01-04,3082.541300000001
41_25_2013-01-04,4924.861400000002
41_26_2013-01-04,4237.779600000001
41_27_2013-01-04,1397.3825000000015
41_28_2013-01-04,486.4329000000003
41_29_2013-01-04,4111.6986
41_30_2013-01-04,1932.4806999999992
41_31_2013-01-04,1509.1695000000002
41_32_2013-01-04,3473.3250000000025
41_33_2013-01-04,3362.5854000000004
41_34_2013-01-04,8748.5673
41_35_2013-01-04,1480.3069
41_36_2013-01-04,1241.0519
41_38_2013-01-04,59113.35929999999
41_40_2013-01-04,59756.17300000002
41_41_2013-01-04,2329.737400000001
41_42_2013-01-04,4109.023799999997
41_44_2013-01-04,3876.1543999999994
41_46_2013-01-04,24492.243400000003
41_48_2013-01-04,815.84
41_49_2013-01-04,7691.3854
41_52_2013-01-04,2015.0961000000018
41_55_2013-01-04,8558.160500000002
41_56_2013-01-04,415.6521999999999
41_58_2013-01-04,3898.41
41_59_2013-01-04,542.8682000000006
41_60_2013-01-04,507.4459999999999
41_67_2013-01-04,8257.927700000002
41_71_2013-01-04,4963.945999999997
41_72_2013-01-04,46218.73559999999
41_74_2013-01-04,23259.9156
41_79_2013-01-04,21300.601699999977
41_80_2013-01-04,16807.417899999986
41_81_2013-01-04,20176.75330000002
41_82_2013-01-04,15995.902100000005
41_83_2013-01-04,4756.971899999999
41_85_2013-01-04,2128.6106000000004
41_87_2013-01-04,11052.904999999995
41_90_2013-01-04,74015.84809999994
41_91_2013-01-04,57146.8975
41_92_2013-01-04,100000.0
41_93_2013-01-04,36298.158400000015
41_94_2013-01-04,46739.55720000001
41_95_2013-01-04,82342.69829999999
41_96_2013-01-04,2315.951599999999
41_97_2013-01-04,19443.444000000018
41_98_2013-01-04,8541.829699999991
41_1_2013-01-11,14976.390199999996
41_2_2013-01-11,44409.879199999974
41_3_2013-01-11,17855.4145
41_4_2013-01-11,28766.22399999999
41_5_2013-01-11,19267.0489
41_6_2013-01-11,2463.3519
41_7_2013-01-11,15634.963899999982
41_8_2013-01-11,33270.85399999998
41_9_2013-01-11,15968.9244
41_10_2013-01-11,11668.117800000007
41_11_2013-01-11,13219.508800000005
41_12_2013-01-11,3073.780800000001
41_13_2013-01-11,30693.055200000006
41_14_2013-01-11,14092.306299999997
41_16_2013-01-11,2852.367700000001
41_17_2013-01-11,10487.34699999999
41_18_2013-01-11,3118.350800000002
41_19_2013-01-11,1017.8863999999999
41_20_2013-01-11,4671.807700000005
41_21_2013-01-11,4143.8798000000015
41_22_2013-01-11,9141.530900000002
41_23_2013-01-11,14204.780599999993
41_24_2013-01-11,2720.2615999999966
41_25_2013-01-11,4547.0758000000005
41_26_2013-01-11,4042.5069000000008
41_27_2013-01-11,1485.7009000000007
41_28_2013-01-11,495.4044000000001
41_29_2013-01-11,3952.1972999999975
41_30_2013-01-11,2110.214899999999
41_31_2013-01-11,1426.3816000000006
41_32_2013-01-11,3395.7346999999986
41_33_2013-01-11,2998.148899999998
41_34_2013-01-11,9235.869000000008
41_35_2013-01-11,1510.2660000000003
41_36_2013-01-11,704.0955999999999
41_38_2013-01-11,49877.71019999999
41_40_2013-01-11,57471.66869999997
41_41_2013-01-11,2568.4937000000004
41_42_2013-01-11,4557.7768
41_44_2013-01-11,3885.138399999999
41_46_2013-01-11,24166.286200000006
41_48_2013-01-11,1017.9099000000001
41_49_2013-01-11,6849.635800000001
41_52_2013-01-11,2027.7699
41_54_2013-01-11,11.000800000000002
41_55_2013-01-11,7738.638100000002
41_56_2013-01-11,390.2298999999998
41_58_2013-01-11,3637.82
41_59_2013-01-11,831.3145000000001
41_60_2013-01-11,401.0859999999996
41_67_2013-01-11,7530.798699999989
41_71_2013-01-11,4977.204400000004
41_72_2013-01-11,43926.013600000006
41_74_2013-01-11,17582.587400000008
41_79_2013-01-11,22142.12469999999
41_80_2013-01-11,16682.81649999998
41_81_2013-01-11,19433.63539999999
41_82_2013-01-11,14536.839100000008
41_83_2013-01-11,4841.000299999997
41_85_2013-01-11,1634.4407
41_87_2013-01-11,11271.406700000009
41_90_2013-01-11,71852.2241
41_91_2013-01-11,55713.36079999998
41_92_2013-01-11,100000.0
41_93_2013-01-11,35856.661400000026
41_94_2013-01-11,44647.031899999994
41_95_2013-01-11,82574.72000000002
41_96_2013-01-11,2311.008499999999
41_97_2013-01-11,18876.35400000001
41_98_2013-01-11,8248.742499999997
41_99_2013-01-11,592.7707
41_1_2013-01-18,15906.365899999997
41_2_2013-01-18,43914.48799999994
41_3_2013-01-18,16834.319999999992
41_4_2013-01-18,28277.930199999988
41_5_2013-01-18,18921.126499999995
41_6_2013-01-18,2978.6593000000007
41_7_2013-01-18,14064.753099999989
41_8_2013-01-18,33692.85629999999
41_9_2013-01-18,15464.837800000001
41_10_2013-01-18,15364.155200000003
41_11_2013-01-18,14718.379600000007
41_12_2013-01-18,2958.5552999999995
41_13_2013-01-18,30435.35629999999
41_14_2013-01-18,13790.841199999988
41_16_2013-01-18,3372.218200000001
41_17_2013-01-18,10964.118999999995
41_18_2013-01-18,4350.211600000001
41_19_2013-01-18,1040.9458999999995
41_20_2013-01-18,4263.627500000005
41_21_2013-01-18,4050.4158000000043
41_22_2013-01-18,9557.491499999993
41_23_2013-01-18,14729.039999999994
41_24_2013-01-18,3221.8837000000017
41_25_2013-01-18,5529.366400000002
41_26_2013-01-18,4523.670799999998
41_27_2013-01-18,1317.4691000000007
41_28_2013-01-18,467.0395999999999
41_29_2013-01-18,4191.6951999999965
41_30_2013-01-18,1774.155399999999
41_31_2013-01-18,1539.6296000000004
41_32_2013-01-18,3468.3673000000026
41_33_2013-01-18,3368.1171999999992
41_34_2013-01-18,9180.617100000001
41_35_2013-01-18,1432.3731000000005
41_36_2013-01-18,1013.5896999999999
41_38_2013-01-18,56534.75419999996
41_40_2013-01-18,57467.557599999986
41_41_2013-01-18,693.1945000000001
41_42_2013-01-18,4043.836399999996
41_44_2013-01-18,3786.472300000002
41_46_2013-01-18,23812.12619999999
41_48_2013-01-18,1502.14
41_49_2013-01-18,6615.375100000004
41_52_2013-01-18,2239.687000000001
41_54_2013-01-18,30.34240000000004
41_55_2013-01-18,8386.786100000005
41_56_2013-01-18,476.66100000000006
41_58_2013-01-18,4584.04
41_59_2013-01-18,912.5182000000003
41_60_2013-01-18,374.18599999999975
41_67_2013-01-18,8219.406400000002
41_71_2013-01-18,4909.017799999994
41_72_2013-01-18,44907.36019999999
41_74_2013-01-18,17685.43060000001
41_79_2013-01-18,21436.669299999983
41_80_2013-01-18,16244.995499999979
41_81_2013-01-18,19233.92009999998
41_82_2013-01-18,14558.502700000001
41_83_2013-01-18,4233.225299999997
41_85_2013-01-18,1559.3710000000003
41_87_2013-01-18,11738.118900000003
41_90_2013-01-18,72558.51769999995
41_91_2013-01-18,54637.280999999995
41_92_2013-01-18,99970.6733
41_93_2013-01-18,35071.58250000001
41_94_2013-01-18,44303.184299999986
41_95_2013-01-18,79746.0232
41_96_2013-01-18,2334.723700000002
41_97_2013-01-18,18440.827100000024
41_98_2013-01-18,8357.212799999994
41_1_2013-01-25,15977.956199999997
41_2_2013-01-25,43609.4495
41_3_2013-01-25,18274.767700000008
41_4_2013-01-25,27771.13059999999
41_5_2013-01-25,18018.37450000001
41_6_2013-01-25,2796.9818000000005
41_7_2013-01-25,17688.04849999999
41_8_2013-01-25,32362.782499999994
41_9_2013-01-25,16134.273100000024
41_10_2013-01-25,11615.714900000003
41_11_2013-01-25,12444.365700000008
41_12_2013-01-25,3675.5072999999975
41_13_2013-01-25,30083.27299999999
41_14_2013-01-25,14071.834499999997
41_16_2013-01-25,3496.1389999999983
41_17_2013-01-25,10185.360099999998
41_18_2013-01-25,1842.0187000000008
41_19_2013-01-25,1025.5476000000003
41_20_2013-01-25,4432.570100000003
41_21_2013-01-25,4188.137100000002
41_22_2013-01-25,8781.037700000004
41_23_2013-01-25,13506.240700000002
41_24_2013-01-25,2704.944999999998
41_25_2013-01-25,4921.481600000002
41_26_2013-01-25,4765.9185000000025
41_27_2013-01-25,1341.9003
41_28_2013-01-25,504.94899999999984
41_29_2013-01-25,4257.696899999999
41_30_2013-01-25,2095.8255999999983
41_31_2013-01-25,1428.3442999999997
41_32_2013-01-25,3545.974800000002
41_33_2013-01-25,3146.0078999999996
41_34_2013-01-25,9999.963100000003
41_35_2013-01-25,1554.0297000000005
41_36_2013-01-25,746.337
41_38_2013-01-25,47379.90759999998
41_40_2013-01-25,61009.80710000002
41_41_2013-01-25,709.6609
41_42_2013-01-25,4592.512200000002
41_44_2013-01-25,3745.1069000000007
41_46_2013-01-25,24673.36299999999
41_48_2013-01-25,1161.4296000000002
41_49_2013-01-25,6607.5122000000065
41_52_2013-01-25,1702.5091000000007
41_55_2013-01-25,7875.047699999998
41_56_2013-01-25,587.196
41_58_2013-01-25,3773.4197999999997
41_59_2013-01-25,803.051
41_60_2013-01-25,352.682
41_67_2013-01-25,9488.441799999999
41_71_2013-01-25,4863.499600000001
41_72_2013-01-25,42050.4113
41_74_2013-01-25,16820.743299999987
41_79_2013-01-25,21942.322099999987
41_80_2013-01-25,15806.750899999983
41_81_2013-01-25,19083.69909999999
41_82_2013-01-25,13939.92840000001
41_83_2013-01-25,3971.9938999999968
41_85_2013-01-25,1450.5760999999998
41_87_2013-01-25,11493.560300000001
41_90_2013-01-25,69822.16329999999
41_91_2013-01-25,52978.07350000001
41_92_2013-01-25,100000.0
41_93_2013-01-25,32998.72129999999
41_94_2013-01-25,44919.29159999999
41_95_2013-01-25,80153.58879999998
41_96_2013-01-25,2096.0722
41_97_2013-01-25,17520.927200000013
41_98_2013-01-25,9297.9864
41_1_2013-02-01,23384.1088
41_2_2013-02-01,46322.73229999996
41_3_2013-02-01,12844.386399999996
41_4_2013-02-01,30742.591500000002
41_5_2013-02-01,25507.814699999977
41_6_2013-02-01,2800.123299999999
41_7_2013-02-01,17905.592399999994
41_8_2013-02-01,35724.30920000001
41_9_2013-02-01,16262.877300000015
41_10_2013-02-01,12873.822000000007
41_11_2013-02-01,13383.639300000004
41_12_2013-02-01,3354.3326
41_13_2013-02-01,32865.441600000035
41_14_2013-02-01,14741.090900000017
41_16_2013-02-01,4139.281799999997
41_17_2013-02-01,10713.051499999996
41_18_2013-02-01,4309.986600000001
41_19_2013-02-01,1266.4834999999998
41_20_2013-02-01,5315.589200000004
41_21_2013-02-01,4973.6739999999945
41_22_2013-02-01,9838.83730000001
41_23_2013-02-01,14813.255900000015
41_24_2013-02-01,4486.003099999999
41_25_2013-02-01,5352.831299999995
41_26_2013-02-01,5438.582900000001
41_27_2013-02-01,1409.473799999999
41_28_2013-02-01,593.9321
41_29_2013-02-01,4131.630399999999
41_30_2013-02-01,2435.6535999999983
41_31_2013-02-01,1298.3699000000004
41_32_2013-02-01,3899.9287
41_33_2013-02-01,5178.886099999998
41_34_2013-02-01,9433.337699999995
41_35_2013-02-01,1635.1327
41_36_2013-02-01,1661.9662000000005
41_38_2013-02-01,52225.23630000003
41_40_2013-02-01,59642.144300000036
41_41_2013-02-01,718.9185999999999
41_42_2013-02-01,4937.166599999998
41_44_2013-02-01,4189.759600000002
41_46_2013-02-01,25210.248699999996
41_48_2013-02-01,1600.42
41_49_2013-02-01,5847.6018
41_52_2013-02-01,2407.863300000001
41_54_2013-02-01,41.22060000000004
41_55_2013-02-01,6978.373900000005
41_56_2013-02-01,895.9484999999997
41_58_2013-02-01,4224.77
41_59_2013-02-01,445.96470000000016
41_60_2013-02-01,519.8899999999999
41_67_2013-02-01,9414.296699999999
41_71_2013-02-01,5050.024099999996
41_72_2013-02-01,59059.567399999956
41_74_2013-02-01,17752.4621
41_79_2013-02-01,22856.832800000007
41_80_2013-02-01,16573.67059999999
41_81_2013-02-01,20127.974800000025
41_82_2013-02-01,15317.81290000001
41_83_2013-02-01,4605.3481
41_85_2013-02-01,1859.609599999999
41_87_2013-02-01,12543.420000000007
41_90_2013-02-01,74823.70859999995
41_91_2013-02-01,56023.14449999998
41_92_2013-02-01,100000.0
41_93_2013-02-01,35502.15180000002
41_94_2013-02-01,46856.017000000014
41_95_2013-02-01,83403.32189999998
41_96_2013-02-01,2214.9273999999987
41_97_2013-02-01,19378.68170000001
41_98_2013-02-01,8397.031100000006
41_99_2013-02-01,305.8709
41_1_2013-02-08,28798.333199999997
41_2_2013-02-08,51494.3286
41_3_2013-02-08,12660.374399999995
41_4_2013-02-08,30833.14959999999
41_5_2013-02-08,26073.75169999999
41_6_2013-02-08,3342.5499
41_7_2013-02-08,21560.7515
41_8_2013-02-08,35812.864400000006
41_9_2013-02-08,18735.112
41_10_2013-02-08,13507.7401
41_11_2013-02-08,12883.531100000006
41_12_2013-02-08,3434.009799999997
41_13_2013-02-08,32846.1229
41_14_2013-02-08,15294.83500000001
41_16_2013-02-08,3741.4547999999977
41_17_2013-02-08,10667.489799999998
41_18_2013-02-08,6581.0693
41_19_2013-02-08,1338.2560000000003
41_20_2013-02-08,5533.320900000003
41_21_2013-02-08,5201.0341999999955
41_22_2013-02-08,9829.714500000007
41_23_2013-02-08,17413.175400000004
41_24_2013-02-08,4845.870200000004
41_25_2013-02-08,6735.536699999996
41_26_2013-02-08,6796.8660999999975
41_27_2013-02-08,1458.3155999999988
41_28_2013-02-08,588.3263000000001
41_29_2013-02-08,4320.8656999999985
41_30_2013-02-08,2584.5733999999984
41_31_2013-02-08,1414.691100000001
41_32_2013-02-08,4690.932899999997
41_33_2013-02-08,5693.9615
41_34_2013-02-08,10420.1677
41_35_2013-02-08,1839.7549999999994
41_36_2013-02-08,1669.7342
41_38_2013-02-08,53923.90300000007
41_40_2013-02-08,59859.50460000003
41_41_2013-02-08,682.1724000000002
41_42_2013-02-08,5236.276699999998
41_44_2013-02-08,4263.878600000003
41_46_2013-02-08,28608.024600000015
41_48_2013-02-08,1665.7404999999999
41_49_2013-02-08,6359.168200000001
41_52_2013-02-08,2320.4852000000005
41_54_2013-02-08,41.24080000000003
41_55_2013-02-08,7389.987099999999
41_56_2013-02-08,1632.6944
41_58_2013-02-08,5737.835
41_59_2013-02-08,604.2618000000003
41_60_2013-02-08,493.31380000000007
41_67_2013-02-08,15478.253399999989
41_71_2013-02-08,5726.787999999996
41_72_2013-02-08,60994.2415
41_74_2013-02-08,19956.40560000001
41_79_2013-02-08,23307.8526
41_80_2013-02-08,16658.3007
41_81_2013-02-08,20138.946900000024
41_82_2013-02-08,19304.16800000001
41_83_2013-02-08,4259.208199999997
41_85_2013-02-08,2083.392899999999
41_87_2013-02-08,12831.455
41_90_2013-02-08,75463.40679999995
41_91_2013-02-08,56666.95359999998
41_92_2013-02-08,100000.0
41_93_2013-02-08,36820.89390000002
41_94_2013-02-08,47643.68880000001
41_95_2013-02-08,87061.91719999994
41_96_2013-02-08,2241.8947
41_97_2013-02-08,19518.042700000005
41_98_2013-02-08,9128.089899999997
41_99_2013-02-08,1633.1624
41_1_2013-02-15,29384.54250000001
41_2_2013-02-15,52448.4605
41_3_2013-02-15,12368.327899999998
41_4_2013-02-15,28920.836599999977
41_5_2013-02-15,25694.63170000001
41_6_2013-02-15,3567.9694999999983
41_7_2013-02-15,20853.654499999982
41_8_2013-02-15,34984.6835
41_9_2013-02-15,19953.836400000007
41_10_2013-02-15,14045.2145
41_11_2013-02-15,12914.513200000005
41_12_2013-02-15,3033.5411999999983
41_13_2013-02-15,31388.79310000002
41_14_2013-02-15,14525.857700000008
41_16_2013-02-15,3981.4945999999995
41_17_2013-02-15,11791.236500000005
41_18_2013-02-15,4062.062500000002
41_19_2013-02-15,1283.9790999999996
41_20_2013-02-15,5056.239400000001
41_21_2013-02-15,4574.9496999999965
41_22_2013-02-15,11106.867299999998
41_23_2013-02-15,18579.3081
41_24_2013-02-15,4831.436400000005
41_25_2013-02-15,6327.533599999996
41_26_2013-02-15,6736.900099999996
41_27_2013-02-15,1621.6004999999986
41_28_2013-02-15,553.6441999999998
41_29_2013-02-15,4702.446399999997
41_30_2013-02-15,2805.496799999999
41_31_2013-02-15,1499.7534
41_32_2013-02-15,5041.671299999996
41_33_2013-02-15,5459.870000000001
41_34_2013-02-15,11671.403700000003
41_35_2013-02-15,1809.8318999999995
41_36_2013-02-15,1667.8840999999998
41_38_2013-02-15,56352.36660000002
41_40_2013-02-15,59516.66100000002
41_41_2013-02-15,809.6749000000004
41_42_2013-02-15,4725.030099999997
41_44_2013-02-15,4686.000900000002
41_46_2013-02-15,28170.345400000024
41_48_2013-02-15,1377.52
41_49_2013-02-15,6696.629199999999
41_52_2013-02-15,2259.8716000000004
41_54_2013-02-15,34.39300000000005
41_55_2013-02-15,8189.580600000002
41_56_2013-02-15,1985.1593000000005
41_58_2013-02-15,6204.71
41_59_2013-02-15,475.00739999999996
41_60_2013-02-15,367.2961000000001
41_67_2013-02-15,13915.700299999995
41_71_2013-02-15,5764.805599999995
41_72_2013-02-15,62496.37630000002
41_74_2013-02-15,18375.547699999992
41_79_2013-02-15,22807.487499999992
41_80_2013-02-15,16738.356699999993
41_81_2013-02-15,19884.21860000002
41_82_2013-02-15,20292.149600000008
41_83_2013-02-15,4381.146799999998
41_85_2013-02-15,1802.6162
41_87_2013-02-15,13420.058999999992
41_90_2013-02-15,73794.01189999995
41_91_2013-02-15,55288.40869999997
41_92_2013-02-15,100000.0
41_93_2013-02-15,36143.2562
41_94_2013-02-15,45218.26519999999
41_95_2013-02-15,83686.33290000007
41_96_2013-02-15,2048.1141000000025
41_97_2013-02-15,18863.4179
41_98_2013-02-15,9534.450699999996
41_99_2013-02-15,654.2855
41_1_2013-02-22,30122.091000000015
41_2_2013-02-22,54048.21040000001
41_3_2013-02-22,12048.8423
41_4_2013-02-22,30164.33179999999
41_5_2013-02-22,26142.429700000008
41_6_2013-02-22,3582.992200000001
41_7_2013-02-22,22676.752399999983
41_8_2013-02-22,34931.7541
41_9_2013-02-22,22634.90290000001
41_10_2013-02-22,14270.700599999991
41_11_2013-02-22,12521.854800000005
41_12_2013-02-22,3269.566799999998
41_13_2013-02-22,31380.304800000024
41_14_2013-02-22,14918.04630000001
41_16_2013-02-22,3945.0219
41_17_2013-02-22,11606.4543
41_18_2013-02-22,4228.144299999999
41_19_2013-02-22,1202.9219999999993
41_20_2013-02-22,5119.378200000001
41_21_2013-02-22,4606.152999999997
41_22_2013-02-22,10638.398899999998
41_23_2013-02-22,18693.2169
41_24_2013-02-22,4643.517200000002
41_25_2013-02-22,6300.1799
41_26_2013-02-22,6556.173199999998
41_27_2013-02-22,1643.4782999999984
41_28_2013-02-22,579.2963999999996
41_29_2013-02-22,4683.989699999998
41_30_2013-02-22,2842.2920000000013
41_31_2013-02-22,1468.5613000000003
41_32_2013-02-22,5287.3892
41_33_2013-02-22,5802.448699999997
41_34_2013-02-22,11847.567600000002
41_35_2013-02-22,1864.6826000000003
41_36_2013-02-22,1541.8608
41_38_2013-02-22,53010.4771
41_40_2013-02-22,58811.99230000002
41_41_2013-02-22,1505.2844000000007
41_42_2013-02-22,5532.313499999998
41_44_2013-02-22,4578.8148999999985
41_46_2013-02-22,27827.784600000017
41_48_2013-02-22,1396.65
41_49_2013-02-22,6971.264899999997
41_52_2013-02-22,2218.025800000001
41_54_2013-02-22,33.27480000000005
41_55_2013-02-22,8523.060399999997
41_56_2013-02-22,1437.3189999999997
41_58_2013-02-22,6080.865
41_59_2013-02-22,446.3567
41_60_2013-02-22,357.37190000000015
41_67_2013-02-22,8058.457199999992
41_71_2013-02-22,6142.518099999995
41_72_2013-02-22,59758.04910000005
41_74_2013-02-22,18330.247000000003
41_79_2013-02-22,22770.21349999999
41_80_2013-02-22,17114.9915
41_81_2013-02-22,19864.793500000007
41_82_2013-02-22,19903.911300000003
41_83_2013-02-22,4353.900199999998
41_85_2013-02-22,1848.8265
41_87_2013-02-22,13327.957499999995
41_90_2013-02-22,74009.17699999997
41_91_2013-02-22,54352.484799999984
41_92_2013-02-22,99835.25630000001
41_93_2013-02-22,35057.2815
41_94_2013-02-22,45891.40879999999
41_95_2013-02-22,83118.66200000008
41_96_2013-02-22,2182.986200000001
41_97_2013-02-22,18603.320600000003
41_98_2013-02-22,9345.132199999998
41_1_2013-03-01,20434.13740000001
41_2_2013-03-01,52906.3392
41_3_2013-03-01,10953.7031
41_4_2013-03-01,31226.229099999993
41_5_2013-03-01,25636.26000000001
41_6_2013-03-01,3404.3405
41_7_2013-03-01,31173.290499999985
41_8_2013-03-01,34979.59730000001
41_9_2013-03-01,23756.827400000016
41_10_2013-03-01,14539.818299999999
41_11_2013-03-01,12770.4746
41_12_2013-03-01,3315.868400000001
41_13_2013-03-01,32789.014500000005
41_14_2013-03-01,15286.74780000001
41_16_2013-03-01,6637.7197
41_17_2013-03-01,11279.489800000003
41_18_2013-03-01,1217.1404999999997
41_19_2013-03-01,1315.0369
41_20_2013-03-01,5427.5542
41_21_2013-03-01,5052.955299999999
41_22_2013-03-01,10131.817
41_23_2013-03-01,18089.769500000006
41_24_2013-03-01,4411.522400000004
41_25_2013-03-01,6303.2403
41_26_2013-03-01,6754.501599999997
41_27_2013-03-01,1441.3328
41_28_2013-03-01,516.2990000000002
41_29_2013-03-01,4392.220800000001
41_30_2013-03-01,2669.1844999999994
41_31_2013-03-01,1640.762599999999
41_32_2013-03-01,4756.536499999999
41_33_2013-03-01,5427.194699999998
41_34_2013-03-01,11828.230899999993
41_35_2013-03-01,1788.2981999999995
41_36_2013-03-01,1559.1310000000005
41_38_2013-03-01,54091.42720000003
41_40_2013-03-01,59129.70859999995
41_41_2013-03-01,1435.8495
41_42_2013-03-01,5332.5414999999975
41_44_2013-03-01,4031.4078000000013
41_46_2013-03-01,29992.61950000001
41_48_2013-03-01,1023.7997
41_49_2013-03-01,6320.039399999998
41_52_2013-03-01,2043.4057000000003
41_54_2013-03-01,23.407000000000025
41_55_2013-03-01,7538.720899999999
41_56_2013-03-01,2608.798300000001
41_58_2013-03-01,5620.723099999999
41_59_2013-03-01,506.1109000000002
41_60_2013-03-01,463.2629000000002
41_67_2013-03-01,7208.2477
41_71_2013-03-01,5513.508899999997
41_72_2013-03-01,55527.89690000001
41_74_2013-03-01,17778.2704
41_79_2013-03-01,22275.17699999999
41_80_2013-03-01,17223.575599999993
41_81_2013-03-01,20077.226000000013
41_82_2013-03-01,18163.50120000001
41_83_2013-03-01,4444.7201
41_85_2013-03-01,1938.0322999999999
41_87_2013-03-01,11905.786500000006
41_90_2013-03-01,72881.30449999997
41_91_2013-03-01,55123.42890000001
41_92_2013-03-01,100000.0
41_93_2013-03-01,36460.449000000015
41_94_2013-03-01,46529.633200000004
41_95_2013-03-01,84837.3034
41_96_2013-03-01,2191.6983
41_97_2013-03-01,18915.9219
41_98_2013-03-01,9505.138999999992
41_1_2013-03-08,21513.77860000001
41_2_2013-03-08,51134.22129999999
41_3_2013-03-08,11497.969299999992
41_4_2013-03-08,31869.575699999983
41_5_2013-03-08,25170.489800000003
41_6_2013-03-08,3592.2824
41_7_2013-03-08,28744.240199999997
41_8_2013-03-08,35779.836800000034
41_9_2013-03-08,24905.523399999984
41_10_2013-03-08,14719.002399999998
41_11_2013-03-08,12597.5304
41_12_2013-03-08,3804.0323999999964
41_13_2013-03-08,32214.85730000002
41_14_2013-03-08,15540.678000000009
41_16_2013-03-08,6704.854
41_17_2013-03-08,11189.926499999996
41_18_2013-03-08,3319.0878
41_19_2013-03-08,1346.4928
41_20_2013-03-08,5366.927700000001
41_21_2013-03-08,4954.886099999996
41_22_2013-03-08,9886.888000000003
41_23_2013-03-08,19028.758600000005
41_24_2013-03-08,4919.549500000005
41_25_2013-03-08,6730.251899999998
41_26_2013-03-08,6881.561399999998
41_27_2013-03-08,1561.3146999999988
41_28_2013-03-08,570.0547999999998
41_29_2013-03-08,4430.366999999997
41_30_2013-03-08,2655.2582000000007
41_31_2013-03-08,1466.3330000000008
41_32_2013-03-08,5048.887399999999
41_33_2013-03-08,5530.941900000001
41_34_2013-03-08,12466.200400000007
